iter	MultiClass
17271	0.2345963323
17272	0.234590643
17273	0.2345815184
17274	0.2345745729
17275	0.2345681546
17276	0.2345642607
17277	0.2345582646
17278	0.2345535114
17279	0.234545104
17280	0.234539963
17281	0.2345338411
17282	0.2345272571
17283	0.2345239231
17284	0.234521173
17285	0.2345109056
17286	0.2344991172
17287	0.2344931672
17288	0.23448725
17289	0.2344867212
17290	0.2344781817
17291	0.2344771994
17292	0.2344716136
17293	0.2344688823
17294	0.2344659685
17295	0.234457398
17296	0.2344553293
17297	0.2344538379
17298	0.2344509229
17299	0.2344445735
17300	0.2344382108
17301	0.2344283487
17302	0.2344212106
17303	0.2344159619
17304	0.2344077421
17305	0.2344054572
17306	0.2344026402
17307	0.2343936732
17308	0.2343894955
17309	0.2343797973
17310	0.2343729092
17311	0.2343724364
17312	0.234362807
17313	0.234356209
17314	0.2343550061
17315	0.2343502456
17316	0.2343480705
17317	0.2343401126
17318	0.2343374687
17319	0.2343312579
17320	0.2343295191
17321	0.2343249343
17322	0.2343189375
17323	0.2343184843
17324	0.2343100998
17325	0.2343090693
17326	0.2343038681
17327	0.2342929641
17328	0.2342843552
17329	0.2342725029
17330	0.2342669494
17331	0.2342572672
17332	0.2342568293
17333	0.2342508841
17334	0.234242639
17335	0.2342412381
17336	0.234236922
17337	0.2342314852
17338	0.2342307707
17339	0.2342301381
17340	0.2342280885
17341	0.2342212656
17342	0.2342156464
17343	0.23420809
17344	0.2342003021
17345	0.2341909486
17346	0.2341869691
17347	0.2341807167
17348	0.2341732632
17349	0.2341657116
17350	0.2341544984
17351	0.2341482611
17352	0.234138206
17353	0.2341344776
17354	0.2341249531
17355	0.2341158532
17356	0.2341104171
17357	0.2341059333
17358	0.234105103
17359	0.2340997719
17360	0.2340950313
17361	0.2340895378
17362	0.2340889544
17363	0.2340810479
17364	0.2340744904
17365	0.2340720915
17366	0.2340690803
17367	0.2340654121
17368	0.234058767
17369	0.2340579509
17370	0.2340565252
17371	0.2340509392
17372	0.2340467835
17373	0.234045742
17374	0.2340450706
17375	0.2340337167
17376	0.2340267851
17377	0.2340217935
17378	0.234012526
17379	0.2340057555
17380	0.2339999178
17381	0.2339965964
17382	0.2339848399
17383	0.2339789516
17384	0.2339734453
17385	0.2339656335
17386	0.233957575
17387	0.2339522321
17388	0.2339462332
17389	0.2339418
17390	0.2339392753
17391	0.2339313399
17392	0.2339223884
17393	0.2339176913
17394	0.2339127817
17395	0.2339040527
17396	0.2339005664
17397	0.2338937437
17398	0.2338890693
17399	0.2338880926
17400	0.2338861071
17401	0.2338808384
17402	0.2338792545
17403	0.2338719376
17404	0.2338648246
17405	0.2338573742
17406	0.2338483933
17407	0.2338431588
17408	0.2338423659
17409	0.2338327415
17410	0.2338322825
17411	0.2338212959
17412	0.2338195036
17413	0.233813459
17414	0.2338129357
17415	0.2338109314
17416	0.2338089749
17417	0.2338055479
17418	0.2337980264
17419	0.2337969314
17420	0.2337898153
17421	0.2337843182
17422	0.2337776556
17423	0.2337715749
17424	0.2337627548
17425	0.2337532856
17426	0.2337457977
17427	0.2337448965
17428	0.2337440339
17429	0.2337436615
17430	0.23373807
17431	0.2337291615
17432	0.2337224763
17433	0.2337191368
17434	0.2337085304
17435	0.2337029593
17436	0.2337004699
17437	0.2336964184
17438	0.2336874716
17439	0.2336854578
17440	0.2336823155
17441	0.233676777
17442	0.2336670965
17443	0.2336657114
17444	0.2336575431
17445	0.2336571006
17446	0.2336524108
17447	0.2336461247
17448	0.233639554
17449	0.2336314953
17450	0.2336304798
17451	0.2336272064
17452	0.2336242876
17453	0.2336162297
17454	0.2336054164
17455	0.2335999819
17456	0.233594092
17457	0.2335836508
17458	0.2335793489
17459	0.23357051
17460	0.2335699343
17461	0.2335643729
17462	0.2335550824
17463	0.2335541997
17464	0.2335478947
17465	0.2335410644
17466	0.233531086
17467	0.2335218471
17468	0.2335144325
17469	0.2335138781
17470	0.2335081389
17471	0.2335010984
17472	0.2334999198
17473	0.2334968586
17474	0.2334911011
17475	0.2334887204
17476	0.2334841921
17477	0.2334785419
17478	0.2334778387
17479	0.2334726386
17480	0.2334657966
17481	0.2334652922
17482	0.2334645716
17483	0.2334607862
17484	0.2334558434
17485	0.2334465802
17486	0.2334432251
17487	0.2334364986
17488	0.2334280938
17489	0.2334198928
17490	0.2334145148
17491	0.2334059151
17492	0.233403282
17493	0.2333951807
17494	0.233394721
17495	0.2333904753
17496	0.2333855457
17497	0.2333802514
17498	0.2333716449
17499	0.2333699616
17500	0.2333619412
17501	0.2333547427
17502	0.2333451874
17503	0.2333405432
17504	0.2333278228
17505	0.2333191294
17506	0.2333131939
17507	0.2333102303
17508	0.2333074584
17509	0.2333053989
17510	0.2333003008
17511	0.2332920937
17512	0.2332847576
17513	0.2332790971
17514	0.2332689767
17515	0.233261005
17516	0.2332561054
17517	0.2332482766
17518	0.2332388135
17519	0.233232185
17520	0.233220752
17521	0.2332154125
17522	0.2332086925
17523	0.2332026328
17524	0.2331982346
17525	0.2331915696
17526	0.233189373
17527	0.2331847488
17528	0.2331806678
17529	0.2331797396
17530	0.2331766189
17531	0.2331720079
17532	0.2331690141
17533	0.2331624939
17534	0.2331530942
17535	0.2331505041
17536	0.2331474159
17537	0.2331401233
17538	0.2331389668
17539	0.2331280271
17540	0.2331221678
17541	0.2331166879
17542	0.2331141952
17543	0.2331136703
17544	0.2331114837
17545	0.2331034306
17546	0.2330907131
17547	0.2330839273
17548	0.2330781745
17549	0.2330740656
17550	0.2330685376
17551	0.2330664269
17552	0.2330610231
17553	0.2330514586
17554	0.2330422791
17555	0.233035078
17556	0.2330326465
17557	0.2330249449
17558	0.2330231649
17559	0.2330181632
17560	0.2330118166
17561	0.2330061187
17562	0.2330038578
17563	0.2329965499
17564	0.23298572
17565	0.2329802187
17566	0.2329791334
17567	0.2329745781
17568	0.2329695658
17569	0.2329628883
17570	0.2329623251
17571	0.2329525962
17572	0.2329518461
17573	0.2329461184
17574	0.2329377612
17575	0.2329369936
17576	0.2329273345
17577	0.2329252135
17578	0.2329176379
17579	0.2329085414
17580	0.2329025261
17581	0.2328965337
17582	0.2328908377
17583	0.2328767104
17584	0.232871716
17585	0.2328681658
17586	0.2328665756
17587	0.2328648907
17588	0.232864319
17589	0.2328517443
17590	0.2328456812
17591	0.2328367052
17592	0.2328258974
17593	0.2328249455
17594	0.2328195557
17595	0.2328087462
17596	0.2328018771
17597	0.2327989834
17598	0.2327965517
17599	0.2327962008
17600	0.232789426
17601	0.2327822136
17602	0.2327756344
17603	0.2327677615
17604	0.232759929
17605	0.2327522037
17606	0.2327432525
17607	0.2327344245
17608	0.2327337472
17609	0.2327255649
17610	0.2327251839
17611	0.2327245143
17612	0.2327158959
17613	0.2327132702
17614	0.2327077969
17615	0.232697885
17616	0.2326943202
17617	0.2326918326
17618	0.2326880149
17619	0.2326812455
17620	0.2326736397
17621	0.2326664049
17622	0.2326570248
17623	0.2326537243
17624	0.232652984
17625	0.2326426382
17626	0.2326323654
17627	0.232628367
17628	0.2326183928
17629	0.232608808
17630	0.2326036526
17631	0.2325951446
17632	0.2325874547
17633	0.2325783244
17634	0.2325743582
17635	0.2325672537
17636	0.2325589738
17637	0.2325553407
17638	0.2325548036
17639	0.2325494255
17640	0.2325435457
17641	0.2325330914
17642	0.2325271301
17643	0.2325238708
17644	0.2325125331
17645	0.2325060408
17646	0.2324998107
17647	0.2324924549
17648	0.2324852825
17649	0.2324783593
17650	0.2324762556
17651	0.2324642579
17652	0.2324621672
17653	0.232460644
17654	0.2324589839
17655	0.2324507055
17656	0.2324461508
17657	0.2324448426
17658	0.2324402602
17659	0.2324358368
17660	0.2324352941
17661	0.232428658
17662	0.2324227446
17663	0.2324175671
17664	0.232412521
17665	0.2324070998
17666	0.232403177
17667	0.2323946871
17668	0.2323864941
17669	0.232382976
17670	0.2323775341
17671	0.232371335
17672	0.2323698874
17673	0.2323648337
17674	0.232356272
17675	0.2323474788
17676	0.2323407432
17677	0.2323400589
17678	0.2323345925
17679	0.2323325666
17680	0.2323234256
17681	0.2323129417
17682	0.2323063374
17683	0.2323021746
17684	0.232296246
17685	0.2322947495
17686	0.2322923204
17687	0.2322884088
17688	0.2322847446
17689	0.232283531
17690	0.2322810709
17691	0.2322774021
17692	0.2322713688
17693	0.2322649374
17694	0.2322637846
17695	0.2322545589
17696	0.2322533043
17697	0.2322493045
17698	0.232239335
17699	0.2322336781
17700	0.2322274279
17701	0.2322214878
17702	0.2322183447
17703	0.2322161004
17704	0.2322130701
17705	0.2322050982
17706	0.2322014161
17707	0.232197564
17708	0.2321885742
17709	0.2321805085
17710	0.2321767334
17711	0.23217141
17712	0.2321694541
17713	0.2321639807
17714	0.2321541817
17715	0.232150129
17716	0.2321474395
17717	0.2321403548
17718	0.2321392109
17719	0.2321347174
17720	0.2321262463
17721	0.2321198082
17722	0.2321128541
17723	0.2321097109
17724	0.2321088345
17725	0.2321006829
17726	0.2320914488
17727	0.2320878327
17728	0.2320860945
17729	0.2320849192
17730	0.2320803846
17731	0.2320777949
17732	0.2320713659
17733	0.232063346
17734	0.2320557326
17735	0.2320490661
17736	0.2320432772
17737	0.2320422487
17738	0.232037152
17739	0.2320360469
17740	0.2320322197
17741	0.232030972
17742	0.2320291043
17743	0.2320248625
17744	0.2320161571
17745	0.2320054053
17746	0.2319979159
17747	0.2319925075
17748	0.2319920866
17749	0.2319823247
17750	0.2319774534
17751	0.2319719046
17752	0.2319677056
17753	0.2319608098
17754	0.2319517925
17755	0.2319485695
17756	0.2319413538
17757	0.231937663
17758	0.2319255687
17759	0.2319247062
17760	0.2319131655
17761	0.2319107387
17762	0.2319050507
17763	0.2318990645
17764	0.2318880441
17765	0.2318870312
17766	0.2318825215
17767	0.2318772994
17768	0.2318673831
17769	0.2318639347
17770	0.2318600724
17771	0.2318595117
17772	0.2318546189
17773	0.2318499115
17774	0.2318454004
17775	0.2318422496
17776	0.2318361362
17777	0.2318325487
17778	0.2318251951
17779	0.2318202639
17780	0.2318110792
17781	0.2318070828
17782	0.2318060493
17783	0.2317997699
17784	0.2317931554
17785	0.231791756
17786	0.2317837017
17787	0.2317815833
17788	0.2317758742
17789	0.2317748023
17790	0.2317695917
17791	0.2317632071
17792	0.2317555658
17793	0.2317542922
17794	0.231748619
17795	0.2317455041
17796	0.2317366504
17797	0.2317311481
17798	0.2317206086
17799	0.2317185153
17800	0.2317153968
17801	0.2317130949
17802	0.231706279
17803	0.2317052522
17804	0.2316953213
17805	0.2316948457
17806	0.2316897904
17807	0.2316829234
17808	0.2316790307
17809	0.2316775373
17810	0.2316745287
17811	0.2316673457
17812	0.231662527
17813	0.2316567802
17814	0.2316529329
17815	0.2316504541
17816	0.2316409732
17817	0.2316360672
17818	0.2316275804
17819	0.2316154667
17820	0.2316103985
17821	0.2316059075
17822	0.2315955587
17823	0.2315850348
17824	0.2315805168
17825	0.2315712552
17826	0.2315629861
17827	0.2315580346
17828	0.2315478491
17829	0.2315406377
17830	0.2315359331
17831	0.2315302553
17832	0.2315211428
17833	0.231514719
17834	0.2315121726
17835	0.231511719
17836	0.2315053436
17837	0.2315029927
17838	0.2315020566
17839	0.2314983587
17840	0.2314962403
17841	0.2314834101
17842	0.2314829364
17843	0.2314760362
17844	0.231467543
17845	0.2314602375
17846	0.231454761
17847	0.2314541038
17848	0.2314439555
17849	0.2314412944
17850	0.2314388813
17851	0.2314310747
17852	0.2314253719
17853	0.2314220177
17854	0.2314150578
17855	0.231412177
17856	0.2314064966
17857	0.231398736
17858	0.2313886428
17859	0.2313778013
17860	0.231373391
17861	0.231372592
17862	0.2313637267
17863	0.2313602657
17864	0.2313507095
17865	0.2313415499
17866	0.231339916
17867	0.2313349157
17868	0.2313342781
17869	0.231328999
17870	0.2313251763
17871	0.2313246547
17872	0.2313235911
17873	0.2313166903
17874	0.2313119567
17875	0.2313090345
17876	0.2313033664
17877	0.2313006071
17878	0.2312959284
17879	0.2312908563
17880	0.2312824138
17881	0.231278158
17882	0.2312713598
17883	0.2312644356
17884	0.231258967
17885	0.2312515346
17886	0.2312435273
17887	0.2312376986
17888	0.2312336015
17889	0.2312292486
17890	0.231220041
17891	0.2312179162
17892	0.2312100885
17893	0.2312032957
17894	0.2311953674
17895	0.231189333
17896	0.2311814335
17897	0.2311736511
17898	0.231169259
17899	0.2311631572
17900	0.2311589895
17901	0.2311517625
17902	0.2311500479
17903	0.2311442644
17904	0.2311388272
17905	0.2311312477
17906	0.2311205112
17907	0.2311184577
17908	0.2311104452
17909	0.2311083806
17910	0.231105141
17911	0.2311029021
17912	0.2310984947
17913	0.2310945935
17914	0.2310941465
17915	0.2310861684
17916	0.2310825939
17917	0.2310778167
17918	0.2310728406
17919	0.2310718376
17920	0.2310655021
17921	0.2310617335
17922	0.2310608706
17923	0.2310550459
17924	0.2310472525
17925	0.2310446538
17926	0.2310364808
17927	0.231035439
17928	0.2310299378
17929	0.2310236676
17930	0.2310176211
17931	0.2310107008
17932	0.2310036524
17933	0.2309945716
17934	0.2309914791
17935	0.2309862012
17936	0.2309786107
17937	0.2309768563
17938	0.2309761895
17939	0.2309726543
17940	0.2309656733
17941	0.2309597274
17942	0.230955128
17943	0.230946144
17944	0.2309402753
17945	0.2309343488
17946	0.2309329178
17947	0.2309254063
17948	0.2309198119
17949	0.2309104489
17950	0.2309074514
17951	0.2308980185
17952	0.2308907771
17953	0.2308830962
17954	0.230872836
17955	0.2308642446
17956	0.2308542968
17957	0.2308441861
17958	0.2308401967
17959	0.2308355459
17960	0.2308253231
17961	0.2308237333
17962	0.2308192569
17963	0.2308154584
17964	0.230808357
17965	0.2308079982
17966	0.2308015988
17967	0.2307984207
17968	0.2307920031
17969	0.2307852909
17970	0.2307786502
17971	0.2307737939
17972	0.2307707844
17973	0.2307624565
17974	0.2307553898
17975	0.230751402
17976	0.2307429411
17977	0.2307389905
17978	0.2307304183
17979	0.230723968
17980	0.2307197621
17981	0.2307188901
17982	0.2307131842
17983	0.2307045812
17984	0.230703365
17985	0.2306978941
17986	0.2306894291
17987	0.2306864712
17988	0.2306849924
17989	0.230676875
17990	0.2306691244
17991	0.2306615674
17992	0.2306573069
17993	0.230653219
17994	0.2306473573
17995	0.2306397412
17996	0.2306353326
17997	0.2306317294
17998	0.2306269881
17999	0.2306219242
18000	0.2306179695
18001	0.2306083764
18002	0.2306070952
18003	0.2306063992
18004	0.230597181
18005	0.2305911277
18006	0.2305865046
18007	0.2305785819
18008	0.2305741543
18009	0.2305677327
18010	0.2305634508
18011	0.2305576802
18012	0.2305496376
18013	0.2305489773
18014	0.2305426519
18015	0.2305311705
18016	0.2305220357
18017	0.2305155139
18018	0.2305146309
18019	0.23050797
18020	0.23050034
18021	0.2304953161
18022	0.2304869123
18023	0.2304752479
18024	0.2304695474
18025	0.2304661739
18026	0.2304605771
18027	0.2304552276
18028	0.2304491568
18029	0.2304482582
18030	0.230444617
18031	0.2304361251
18032	0.2304351423
18033	0.2304295125
18034	0.2304215123
18035	0.2304133375
18036	0.2304112226
18037	0.2304046143
18038	0.2304029153
18039	0.2303948631
18040	0.230388653
18041	0.2303817266
18042	0.230381043
18043	0.2303798239
18044	0.230373943
18045	0.2303651036
18046	0.2303598147
18047	0.2303552642
18048	0.2303513125
18049	0.230344805
18050	0.2303366216
18051	0.2303360181
18052	0.2303300222
18053	0.2303217862
18054	0.2303173521
18055	0.2303134195
18056	0.2303083802
18057	0.2303068555
18058	0.2303059482
18059	0.2302949264
18060	0.2302923169
18061	0.2302795251
18062	0.230270887
18063	0.2302596529
18064	0.2302513964
18065	0.2302477134
18066	0.2302444978
18067	0.2302396167
18068	0.2302261606
18069	0.2302246637
18070	0.2302225292
18071	0.2302161525
18072	0.2302077146
18073	0.230203597
18074	0.2301979987
18075	0.2301889664
18076	0.2301860719
18077	0.2301773793
18078	0.2301731239
18079	0.2301677775
18080	0.230165582
18081	0.230160369
18082	0.2301542155
18083	0.2301449184
18084	0.2301373435
18085	0.2301365523
18086	0.2301319287
18087	0.2301262865
18088	0.2301216543
18089	0.2301209778
18090	0.2301159767
18091	0.2301149769
18092	0.2301114734
18093	0.2301030735
18094	0.2300968859
18095	0.2300956635
18096	0.2300929038
18097	0.2300818858
18098	0.2300748781
18099	0.2300735211
18100	0.2300685954
18101	0.2300610397
18102	0.2300537645
18103	0.2300458292
18104	0.230045229
18105	0.2300394033
18106	0.2300334658
18107	0.230032632
18108	0.2300258312
18109	0.2300169387
18110	0.2300161629
18111	0.2300105762
18112	0.2300085233
18113	0.2300035965
18114	0.2299982747
18115	0.2299924387
18116	0.2299815881
18117	0.2299807427
18118	0.2299764808
18119	0.2299690186
18120	0.2299636906
18121	0.2299581226
18122	0.229949999
18123	0.2299413248
18124	0.2299338138
18125	0.2299303045
18126	0.2299216995
18127	0.2299130901
18128	0.2299069224
18129	0.2299023412
18130	0.2298969995
18131	0.2298926491
18132	0.2298842284
18133	0.2298805763
18134	0.2298751018
18135	0.2298737638
18136	0.2298682449
18137	0.2298586138
18138	0.2298558456
18139	0.2298514125
18140	0.229845737
18141	0.2298390914
18142	0.2298344416
18143	0.2298255259
18144	0.229823906
18145	0.2298145754
18146	0.2298109448
18147	0.2298055246
18148	0.2298052257
18149	0.2298045987
18150	0.2297987296
18151	0.2297875692
18152	0.2297860413
18153	0.2297801486
18154	0.2297780216
18155	0.2297744268
18156	0.2297706549
18157	0.2297596135
18158	0.2297517518
18159	0.2297470099
18160	0.2297431803
18161	0.2297385348
18162	0.2297332389
18163	0.2297255595
18164	0.2297242389
18165	0.2297221647
18166	0.2297191266
18167	0.2297131806
18168	0.2297070444
18169	0.2297009145
18170	0.2296952984
18171	0.2296867682
18172	0.2296788619
18173	0.2296690368
18174	0.2296676259
18175	0.2296627708
18176	0.2296563726
18177	0.2296496504
18178	0.2296465496
18179	0.2296385581
18180	0.2296310748
18181	0.2296262836
18182	0.2296236156
18183	0.2296207786
18184	0.2296196483
18185	0.2296156978
18186	0.2296081307
18187	0.2296023855
18188	0.2295945386
18189	0.2295887749
18190	0.2295853129
18191	0.2295749427
18192	0.2295679169
18193	0.2295627996
18194	0.2295520184
18195	0.2295506588
18196	0.2295489165
18197	0.2295470749
18198	0.2295391916
18199	0.2295381267
18200	0.2295285248
18201	0.2295217441
18202	0.2295138555
18203	0.2295085898
18204	0.2294982977
18205	0.2294906606
18206	0.2294901591
18207	0.2294859351
18208	0.2294783785
18209	0.2294769912
18210	0.2294663059
18211	0.2294611174
18212	0.2294567766
18213	0.2294553642
18214	0.2294511962
18215	0.2294451146
18216	0.2294439295
18217	0.2294339282
18218	0.2294294139
18219	0.2294262925
18220	0.22942543
18221	0.2294196207
18222	0.229418007
18223	0.2294110295
18224	0.2294025472
18225	0.229397288
18226	0.2293958856
18227	0.229392322
18228	0.2293810339
18229	0.2293734616
18230	0.2293709726
18231	0.2293648216
18232	0.2293579007
18233	0.2293506404
18234	0.229348035
18235	0.2293472555
18236	0.229344276
18237	0.2293378196
18238	0.2293290276
18239	0.2293273617
18240	0.2293167443
18241	0.2293162833
18242	0.2293086694
18243	0.2293034406
18244	0.2293028781
18245	0.229302116
18246	0.2292918866
18247	0.2292879937
18248	0.229272162
18249	0.2292658696
18250	0.2292580885
18251	0.2292547343
18252	0.2292503495
18253	0.2292428206
18254	0.2292407414
18255	0.22923294
18256	0.2292300657
18257	0.2292231308
18258	0.2292110022
18259	0.2292023228
18260	0.2292016723
18261	0.2291947363
18262	0.2291855818
18263	0.2291759662
18264	0.229168553
18265	0.2291654231
18266	0.2291572428
18267	0.2291526439
18268	0.2291471742
18269	0.2291431018
18270	0.2291359451
18271	0.2291304362
18272	0.2291255288
18273	0.2291198937
18274	0.2291145402
18275	0.2291082618
18276	0.2291052361
18277	0.2291042521
18278	0.2290984319
18279	0.2290940772
18280	0.2290845517
18281	0.2290754213
18282	0.2290653343
18283	0.2290549734
18284	0.2290524674
18285	0.2290431297
18286	0.2290418923
18287	0.2290353379
18288	0.2290314559
18289	0.2290263722
18290	0.2290197702
18291	0.2290091527
18292	0.2290068504
18293	0.2290005227
18294	0.228995928
18295	0.22898776
18296	0.2289829789
18297	0.2289779283
18298	0.2289773505
18299	0.2289732373
18300	0.228964884
18301	0.2289637781
18302	0.2289597474
18303	0.2289516808
18304	0.2289507338
18305	0.228945551
18306	0.2289333899
18307	0.2289275724
18308	0.2289227663
18309	0.2289175524
18310	0.2289113949
18311	0.2289078289
18312	0.2289003772
18313	0.2288920198
18314	0.228888537
18315	0.2288818967
18316	0.2288754058
18317	0.2288699621
18318	0.2288611112
18319	0.2288538355
18320	0.228846393
18321	0.228840835
18322	0.2288402317
18323	0.2288381661
18324	0.2288289009
18325	0.2288253645
18326	0.2288200305
18327	0.2288155635
18328	0.2288090322
18329	0.2287995719
18330	0.2287877162
18331	0.2287848473
18332	0.2287749555
18333	0.2287705985
18334	0.2287628242
18335	0.2287555707
18336	0.2287541021
18337	0.2287525982
18338	0.2287420907
18339	0.2287340863
18340	0.2287302376
18341	0.2287268149
18342	0.2287222238
18343	0.2287217157
18344	0.228715685
18345	0.2287086635
18346	0.2287050096
18347	0.2286970594
18348	0.2286962245
18349	0.2286934491
18350	0.2286858717
18351	0.2286769372
18352	0.2286719209
18353	0.2286713846
18354	0.2286666917
18355	0.2286570909
18356	0.2286492683
18357	0.2286480186
18358	0.2286381441
18359	0.2286345356
18360	0.2286294
18361	0.2286248011
18362	0.2286181461
18363	0.2286176784
18364	0.2286147346
18365	0.228614367
18366	0.2286046893
18367	0.2285992388
18368	0.2285966518
18369	0.2285910084
18370	0.2285799322
18371	0.2285692814
18372	0.2285665746
18373	0.2285654563
18374	0.2285608202
18375	0.2285551692
18376	0.2285484088
18377	0.2285403593
18378	0.2285390822
18379	0.2285336021
18380	0.2285265646
18381	0.2285245134
18382	0.2285236672
18383	0.2285231544
18384	0.2285155572
18385	0.2285090668
18386	0.2285082607
18387	0.2285014317
18388	0.2284964862
18389	0.2284934094
18390	0.2284869427
18391	0.2284782254
18392	0.2284686468
18393	0.2284606099
18394	0.228456541
18395	0.2284489862
18396	0.2284435629
18397	0.2284384809
18398	0.2284292812
18399	0.2284285672
18400	0.2284165571
18401	0.2284082258
18402	0.2283997765
18403	0.228397281
18404	0.22839042
18405	0.2283894918
18406	0.2283879203
18407	0.2283803213
18408	0.2283729101
18409	0.2283686696
18410	0.2283617998
18411	0.2283589053
18412	0.2283540511
18413	0.2283534013
18414	0.228348331
18415	0.2283453689
18416	0.2283443638
18417	0.2283356998
18418	0.2283271481
18419	0.2283177592
18420	0.2283136645
18421	0.2283057996
18422	0.2282975141
18423	0.2282927132
18424	0.2282827134
18425	0.2282819558
18426	0.2282708206
18427	0.2282649174
18428	0.2282614864
18429	0.2282562642
18430	0.228248075
18431	0.2282427575
18432	0.2282374846
18433	0.2282360245
18434	0.2282344297
18435	0.2282321231
18436	0.228225856
18437	0.2282224214
18438	0.228215174
18439	0.2282059375
18440	0.2282033344
18441	0.2281979251
18442	0.2281974727
18443	0.228190789
18444	0.2281875215
18445	0.228181775
18446	0.2281802306
18447	0.2281758519
18448	0.2281729907
18449	0.2281718437
18450	0.2281672548
18451	0.2281629032
18452	0.2281564998
18453	0.2281549274
18454	0.2281473908
18455	0.2281426467
18456	0.2281396199
18457	0.2281348728
18458	0.2281266772
18459	0.2281184037
18460	0.2281092586
18461	0.228108189
18462	0.2281069653
18463	0.2281022427
18464	0.2280974342
18465	0.2280893343
18466	0.2280842183
18467	0.2280818565
18468	0.2280777862
18469	0.2280687792
18470	0.2280639537
18471	0.228063166
18472	0.2280558683
18473	0.2280530181
18474	0.2280521336
18475	0.2280487517
18476	0.2280419351
18477	0.2280335494
18478	0.2280260755
18479	0.2280211171
18480	0.2280176013
18481	0.2280134249
18482	0.2280050236
18483	0.2280047107
18484	0.2280024547
18485	0.2279947109
18486	0.2279842894
18487	0.2279760404
18488	0.2279676042
18489	0.2279617275
18490	0.2279566444
18491	0.2279511849
18492	0.2279451704
18493	0.2279443879
18494	0.2279360936
18495	0.2279352122
18496	0.2279275895
18497	0.2279166742
18498	0.2279112961
18499	0.2279108641
18500	0.2279044893
18501	0.2279034607
18502	0.2278984597
18503	0.2278943259
18504	0.2278890205
18505	0.2278811406
18506	0.2278756659
18507	0.2278668774
18508	0.2278648989
18509	0.2278638507
18510	0.2278527485
18511	0.2278463566
18512	0.2278425569
18513	0.2278418823
18514	0.2278338043
18515	0.2278327256
18516	0.2278283464
18517	0.2278274427
18518	0.227818374
18519	0.2278135475
18520	0.2278048616
18521	0.2277935254
18522	0.2277893959
18523	0.2277844859
18524	0.2277831171
18525	0.2277706527
18526	0.2277699729
18527	0.2277581691
18528	0.2277498825
18529	0.2277440665
18530	0.2277346063
18531	0.2277287317
18532	0.2277245124
18533	0.2277139068
18534	0.2277049828
18535	0.2276961246
18536	0.2276953221
18537	0.2276898081
18538	0.2276890737
18539	0.227683617
18540	0.2276829683
18541	0.2276778491
18542	0.2276689939
18543	0.2276661399
18544	0.2276647046
18545	0.2276630923
18546	0.227655786
18547	0.227649562
18548	0.2276410899
18549	0.2276344365
18550	0.2276333956
18551	0.2276290757
18552	0.2276264159
18553	0.2276236163
18554	0.2276155826
18555	0.2276099663
18556	0.2276046754
18557	0.2276036321
18558	0.2275973881
18559	0.2275931385
18560	0.2275898895
18561	0.2275841044
18562	0.2275829403
18563	0.227573528
18564	0.2275694621
18565	0.2275658772
18566	0.2275605976
18567	0.2275571358
18568	0.2275565662
18569	0.2275480977
18570	0.2275431202
18571	0.2275387722
18572	0.2275336386
18573	0.2275281102
18574	0.227518851
18575	0.2275126492
18576	0.227509913
18577	0.2275052315
18578	0.22750163
18579	0.2274922437
18580	0.227488269
18581	0.2274780548
18582	0.2274742848
18583	0.2274736869
18584	0.2274662236
18585	0.2274609264
18586	0.2274594896
18587	0.227457128
18588	0.2274565069
18589	0.2274442123
18590	0.2274369861
18591	0.2274331021
18592	0.2274254746
18593	0.2274221656
18594	0.2274180486
18595	0.22741075
18596	0.2274097067
18597	0.2274084914
18598	0.2274080479
18599	0.2273975837
18600	0.2273964465
18601	0.2273932339
18602	0.2273885395
18603	0.2273833022
18604	0.227378352
18605	0.2273710746
18606	0.2273660992
18607	0.2273598308
18608	0.227357866
18609	0.2273524632
18610	0.227347247
18611	0.2273399912
18612	0.2273367087
18613	0.227335621
18614	0.2273289849
18615	0.2273278769
18616	0.2273228125
18617	0.227320713
18618	0.2273170405
18619	0.2273100571
18620	0.2273012877
18621	0.2272970539
18622	0.2272955446
18623	0.227286013
18624	0.2272806587
18625	0.2272761346
18626	0.2272714039
18627	0.2272649748
18628	0.2272607043
18629	0.2272544832
18630	0.2272515066
18631	0.2272400765
18632	0.2272328635
18633	0.227229522
18634	0.2272242094
18635	0.2272149865
18636	0.2272106464
18637	0.2272077305
18638	0.2272023106
18639	0.2271975429
18640	0.2271969459
18641	0.2271829357
18642	0.2271814246
18643	0.2271771245
18644	0.2271765555
18645	0.2271697486
18646	0.2271638761
18647	0.2271587768
18648	0.2271508736
18649	0.227147989
18650	0.2271403798
18651	0.2271362208
18652	0.2271355327
18653	0.2271266011
18654	0.2271183866
18655	0.2271121754
18656	0.227107878
18657	0.2271065109
18658	0.2270976677
18659	0.227091729
18660	0.227091232
18661	0.2270870003
18662	0.2270862898
18663	0.227078442
18664	0.227075724
18665	0.2270666791
18666	0.227059449
18667	0.2270509751
18668	0.2270504214
18669	0.227046627
18670	0.2270438093
18671	0.2270376764
18672	0.227030726
18673	0.2270241772
18674	0.2270132878
18675	0.2270127032
18676	0.227004892
18677	0.2270043671
18678	0.2270012061
18679	0.2269898808
18680	0.2269853128
18681	0.2269796902
18682	0.2269753202
18683	0.2269686292
18684	0.226961355
18685	0.2269556139
