iter	Passed	Remaining
16747	4480563	870001
16748	4480814	869731
16749	4481065	869460
16750	4481315	869189
16751	4481572	868919
16752	4481823	868649
16753	4482076	868378
16754	4482326	868107
16755	4482574	867836
16756	4482825	867565
16757	4483087	867297
16758	4483417	867041
16759	4483693	866776
16760	4483960	866508
16761	4484225	866240
16762	4484503	865974
16763	4484772	865707
16764	4485047	865441
16765	4485311	865173
16766	4485580	864906
16767	4485835	864636
16768	4486089	864366
16769	4486345	864096
16770	4486633	863832
16771	4486884	863561
16772	4487134	863291
16773	4487386	863020
16774	4487636	862749
16775	4487880	862477
16776	4488130	862206
16777	4488376	861935
16778	4488628	861664
16779	4488896	861397
16780	4489210	861138
16781	4489494	860874
16782	4489799	860614
16783	4490070	860347
16784	4490344	860080
16785	4490603	859811
16786	4490873	859544
16787	4491123	859273
16788	4491374	859003
16789	4491622	858731
16790	4491871	858460
16791	4492127	858191
16792	4492377	857920
16793	4492636	857651
16794	4492902	857383
16795	4493184	857118
16796	4493438	856848
16797	4493690	856577
16798	4493941	856307
16799	4494189	856036
16800	4494438	855765
16801	4494698	855496
16802	4494967	855228
16803	4495249	854964
16804	4495515	854696
16805	4495793	854430
16806	4496069	854164
16807	4496381	853905
16808	4496647	853638
16809	4496901	853367
16810	4497157	853098
16811	4497419	852829
16812	4497666	852558
16813	4497915	852287
16814	4498168	852017
16815	4498430	851748
16816	4498688	851479
16817	4498938	851208
16818	4499203	850940
16819	4499503	850678
16820	4499753	850408
16821	4500000	850136
16822	4500254	849866
16823	4500524	849599
16824	4500792	849332
16825	4501050	849063
16826	4501354	848802
16827	4501653	848540
16828	4502056	848298
16829	4502706	848103
16830	4503130	847865
16831	4503438	847605
16832	4503705	847337
16833	4503959	847067
16834	4504216	846797
16835	4504471	846528
16836	4504734	846259
16837	4504990	845990
16838	4505242	845719
16839	4505508	845451
16840	4505758	845180
16841	4506020	844912
16842	4506349	844656
16843	4506620	844389
16844	4506874	844119
16845	4507127	843848
16846	4507390	843580
16847	4507669	843315
16848	4507941	843048
16849	4508201	842779
16850	4508462	842510
16851	4508730	842243
16852	4508995	841975
16853	4509251	841705
16854	4509522	841438
16855	4509793	841171
16856	4510043	840900
16857	4510292	840629
16858	4510544	840359
16859	4510809	840091
16860	4511063	839821
16861	4511319	839551
16862	4511574	839281
16863	4511838	839013
16864	4512098	838744
16865	4512367	838477
16866	4512611	838205
16867	4512895	837941
16868	4513150	837671
16869	4513478	837414
16870	4513757	837149
16871	4514028	836882
16872	4514318	836619
16873	4514580	836350
16874	4514841	836081
16875	4515095	835811
16876	4515344	835540
16877	4515593	835269
16878	4515846	834999
16879	4516118	834732
16880	4516374	834463
16881	4516623	834192
16882	4516875	833921
16883	4517123	833650
16884	4517382	833381
16885	4517645	833113
16886	4517909	832844
16887	4518163	832574
16888	4518409	832303
16889	4518662	832033
16890	4518909	831761
16891	4519168	831492
16892	4519498	831236
16893	4519794	830974
16894	4520109	830715
16895	4520394	830451
16896	4520678	830186
16897	4520961	829922
16898	4521209	829650
16899	4521463	829380
16900	4521713	829110
16901	4521959	828838
16902	4522204	828566
16903	4522472	828299
16904	4522740	828031
16905	4523000	827763
16906	4523276	827497
16907	4523545	827229
16908	4523811	826962
16909	4524059	826690
16910	4524305	826419
16911	4524553	826148
16912	4524802	825877
16913	4525056	825607
16914	4525315	825338
16915	4525581	825070
16916	4525886	824809
16917	4526161	824543
16918	4526429	824276
16919	4526695	824008
16920	4526941	823736
16921	4527190	823466
16922	4527441	823195
16923	4527689	822924
16924	4527935	822652
16925	4528186	822382
16926	4528434	822111
16927	4528685	821840
16928	4528989	821579
16929	4529264	821313
16930	4529533	821046
16931	4529798	820778
16932	4530050	820508
16933	4530304	820238
16934	4530550	819966
16935	4530802	819696
16936	4531066	819428
16937	4531346	819162
16938	4531622	818896
16939	4531909	818633
16940	4532217	818372
16941	4532499	818107
16942	4532748	817837
16943	4532998	817566
16944	4533249	817295
16945	4533507	817026
16946	4533761	816756
16947	4534010	816485
16948	4534266	816216
16949	4534524	815946
16950	4534789	815678
16951	4535071	815413
16952	4535384	815154
16953	4535646	814886
16954	4535907	814617
16955	4536156	814346
16956	4536418	814078
16957	4536679	813809
16958	4536942	813540
16959	4537221	813275
16960	4537500	813010
16961	4537782	812745
16962	4538052	812477
16963	4538322	812211
16964	4538614	811947
16965	4538887	811681
16966	4539142	811411
16967	4539400	811142
16968	4539653	810872
16969	4539905	810601
16970	4540153	810330
16971	4540400	810059
16972	4540663	809791
16973	4540932	809523
16974	4541197	809256
16975	4541458	808987
16976	4541728	808720
16977	4542001	808453
16978	4542252	808183
16979	4542501	807912
16980	4542758	807643
16981	4543019	807374
16982	4543293	807108
16983	4543574	806843
16984	4543832	806573
16985	4544092	806304
16986	4544339	806033
16987	4544586	805762
16988	4544846	805493
16989	4545142	805231
16990	4545390	804960
16991	4545634	804688
16992	4545886	804418
16993	4546132	804147
16994	4546388	803877
16995	4546644	803607
16996	4546917	803341
16997	4547175	803072
16998	4547431	802802
16999	4547678	802531
17000	4547922	802259
17001	4548205	801995
17002	4548468	801726
17003	4548739	801459
17004	4549009	801192
17005	4549290	800927
17006	4549550	800658
17007	4549814	800390
17008	4550069	800120
17009	4550320	799850
17010	4550567	799579
17011	4550815	799308
17012	4551068	799038
17013	4551345	798772
17014	4551618	798506
17015	4551868	798235
17016	4552130	797967
17017	4552395	797699
17018	4552660	797431
17019	4552916	797161
17020	4553173	796892
17021	4553430	796623
17022	4553676	796351
17023	4553930	796081
17024	4554192	795813
17025	4554468	795547
17026	4554775	795286
17027	4555071	795024
17028	4555347	794758
17029	4555629	794493
17030	4555882	794223
17031	4556129	793952
17032	4556389	793683
17033	4556638	793412
17034	4556902	793144
17035	4557187	792880
17036	4557458	792613
17037	4557723	792345
17038	4558033	792085
17039	4558302	791817
17040	4558566	791549
17041	4558815	791278
17042	4559071	791009
17043	4559334	790741
17044	4559587	790471
17045	4559838	790200
17046	4560092	789931
17047	4560350	789661
17048	4560618	789394
17049	4560891	789127
17050	4561191	788866
17051	4561471	788600
17052	4561721	788330
17053	4561974	788060
17054	4562226	787789
17055	4562490	787521
17056	4562738	787250
17057	4562994	786981
17058	4563242	786710
17059	4563494	786440
17060	4563758	786172
17061	4564020	785903
17062	4564327	785643
17063	4564572	785371
17064	4564824	785101
17065	4565074	784831
17066	4565330	784561
17067	4565589	784292
17068	4565856	784025
17069	4566121	783757
17070	4566389	783489
17071	4566665	783223
17072	4566931	782956
17073	4567220	782692
17074	4567522	782430
17075	4567768	782159
17076	4568019	781889
17077	4568277	781619
17078	4568529	781349
17079	4568777	781079
17080	4569025	780808
17081	4569276	780537
17082	4569545	780270
17083	4569811	780003
17084	4570077	779735
17085	4570328	779464
17086	4570596	779197
17087	4570876	778932
17088	4571126	778661
17089	4571378	778391
17090	4571652	778125
17091	4571926	777858
17092	4572186	777589
17093	4572459	777323
17094	4572724	777055
17095	4573008	776790
17096	4573269	776522
17097	4573525	776252
17098	4573789	775984
17099	4574075	775720
17100	4574325	775450
17101	4574579	775180
17102	4574833	774910
17103	4575091	774641
17104	4575359	774373
17105	4575630	774107
17106	4575901	773840
17107	4576168	773572
17108	4576426	773303
17109	4576679	773033
17110	4576936	772764
17111	4577250	772504
17112	4577513	772236
17113	4577780	771968
17114	4578048	771701
17115	4578316	771434
17116	4578591	771167
17117	4578857	770900
17118	4579134	770634
17119	4579408	770367
17120	4579697	770103
17121	4579974	769838
17122	4580272	769575
17123	4580570	769313
17124	4580827	769043
17125	4581098	768777
17126	4581371	768510
17127	4581642	768243
17128	4581895	767973
17129	4582154	767704
17130	4582406	767434
17131	4582652	767163
17132	4582906	766893
17133	4583174	766626
17134	4583470	766363
17135	4583757	766099
17136	4584031	765833
17137	4584305	765566
17138	4584568	765298
17139	4584819	765028
17140	4585069	764757
17141	4585323	764488
17142	4585574	764217
17143	4585823	763947
17144	4586083	763678
17145	4586333	763408
17146	4586601	763140
17147	4586892	762877
17148	4587165	762610
17149	4587412	762339
17150	4587658	762068
17151	4587908	761798
17152	4588154	761527
17153	4588400	761256
17154	4588647	760985
17155	4588908	760716
17156	4589179	760449
17157	4589450	760182
17158	4589713	759914
17159	4590021	759653
17160	4590298	759387
17161	4590548	759117
17162	4590795	758846
17163	4591042	758575
17164	4591296	758306
17165	4591554	758037
17166	4591800	757766
17167	4592044	757494
17168	4592297	757224
17169	4592554	756955
17170	4592819	756687
17171	4593089	756420
17172	4593369	756155
17173	4593620	755885
17174	4593871	755614
17175	4594120	755344
17176	4594366	755073
17177	4594642	754807
17178	4594903	754538
17179	4595171	754271
17180	4595434	754003
17181	4595689	753733
17182	4595956	753466
17183	4596218	753197
17184	4596503	752933
17185	4596755	752663
17186	4597006	752393
17187	4597260	752123
17188	4597514	751853
17189	4597763	751583
17190	4598027	751315
17191	4598296	751047
17192	4598558	750779
17193	4598804	750508
17194	4599064	750239
17195	4599314	749969
17196	4599590	749703
17197	4599836	749432
17198	4600083	749161
17199	4600350	748894
17200	4600614	748626
17201	4600871	748357
17202	4601133	748088
17203	4601404	747821
17204	4601670	747554
17205	4601925	747284
17206	4602174	747014
17207	4602422	746743
17208	4602687	746475
17209	4602959	746209
17210	4603213	745939
17211	4603469	745670
17212	4603737	745402
17213	4603999	745134
17214	4604262	744866
17215	4604511	744595
17216	4604761	744325
17217	4605013	744055
17218	4605284	743788
17219	4605540	743519
17220	4605795	743249
17221	4606118	742991
17222	4606385	742723
17223	4606657	742457
17224	4606931	742190
17225	4607201	741923
17226	4607483	741658
17227	4607735	741388
17228	4607990	741119
17229	4608245	740849
17230	4608504	740580
17231	4608759	740311
17232	4609019	740042
17233	4609343	739784
17234	4609624	739519
17235	4609901	739253
17236	4610166	738985
17237	4610419	738715
17238	4610671	738445
17239	4610921	738175
17240	4611177	737906
17241	4611432	737636
17242	4611691	737367
17243	4611957	737100
17244	4612229	736833
17245	4612540	736572
17246	4612805	736305
17247	4613091	736040
17248	4613361	735773
17249	4613626	735505
17250	4613881	735236
17251	4614135	734966
17252	4614386	734696
17253	4614642	734427
17254	4614893	734157
17255	4615161	733889
17256	4615441	733624
17257	4615764	733365
17258	4616015	733095
17259	4616268	732825
17260	4616526	732557
17261	4616780	732287
17262	4617036	732018
17263	4617292	731748
17264	4617567	731482
17265	4617841	731216
17266	4618117	730950
17267	4618388	730683
17268	4618658	730416
17269	4618974	730156
17270	4619239	729888
17271	4619498	729619
17272	4619752	729350
17273	4620004	729080
17274	4620252	728809
17275	4620501	728539
17276	4620748	728268
17277	4621009	728000
17278	4621270	727731
17279	4621549	727466
17280	4621802	727196
17281	4622081	726930
17282	4622332	726660
17283	4622582	726390
17284	4622827	726119
17285	4623086	725850
17286	4623350	725582
17287	4623616	725315
17288	4623876	725046
17289	4624131	724777
17290	4624387	724507
17291	4624646	724239
17292	4624902	723969
17293	4625180	723704
17294	4625465	723439
17295	4625729	723171
17296	4625978	722901
17297	4626230	722631
17298	4626486	722362
17299	4626744	722093
17300	4627045	721830
17301	4627334	721566
17302	4627603	721299
17303	4627855	721029
17304	4628106	720759
17305	4628369	720491
17306	4628652	720226
17307	4628903	719956
17308	4629172	719689
17309	4629439	719421
17310	4629708	719154
17311	4629960	718884
17312	4630235	718618
17313	4630496	718350
17314	4630744	718079
17315	4630993	717809
17316	4631253	717540
17317	4631513	717272
17318	4631794	717006
17319	4632048	716737
17320	4632304	716468
17321	4632574	716201
17322	4632848	715934
17323	4633125	715668
17324	4633390	715400
17325	4633647	715131
17326	4633901	714862
17327	4634148	714591
17328	4634410	714323
17329	4634667	714054
17330	4634986	713794
17331	4635259	713528
17332	4635536	713262
17333	4635800	712994
17334	4636065	712726
17335	4636323	712457
17336	4636571	712187
17337	4636821	711917
17338	4637069	711646
17339	4637317	711376
17340	4637569	711106
17341	4637819	710836
17342	4638098	710570
17343	4638363	710302
17344	4638631	710035
17345	4638886	709766
17346	4639148	709497
17347	4639417	709230
17348	4639706	708966
17349	4639989	708701
17350	4640257	708434
17351	4640527	708167
17352	4640796	707900
17353	4641069	707633
17354	4641394	707374
17355	4641657	707106
17356	4641912	706837
17357	4642169	706568
17358	4642425	706299
17359	4642680	706029
17360	4642943	705761
17361	4643195	705491
17362	4643447	705222
17363	4643694	704951
17364	4643952	704682
17365	4644212	704414
17366	4644496	704149
17367	4644762	703881
17368	4645013	703611
17369	4645265	703341
17370	4645510	703071
17371	4645759	702800
17372	4646007	702530
17373	4646254	702259
17374	4646514	701991
17375	4646780	701723
17376	4647069	701459
17377	4647341	701192
17378	4647616	700926
17379	4647904	700662
17380	4648151	700391
17381	4648395	700120
17382	4648642	699850
17383	4648889	699579
17384	4649147	699310
17385	4649407	699042
17386	4649664	698773
17387	4649917	698503
17388	4650194	698237
17389	4650453	697969
17390	4650710	697700
17391	4651021	697439
17392	4651284	697171
17393	4651557	696904
17394	4651810	696635
17395	4652064	696365
17396	4652344	696100
17397	4652615	695833
17398	4652898	695568
17399	4653178	695302
17400	4653463	695037
17401	4653718	694768
17402	4653964	694497
17403	4654254	694233
17404	4654499	693963
17405	4654749	693692
17406	4655000	693423
17407	4655263	693155
17408	4655535	692888
17409	4655806	692621
17410	4656067	692352
17411	4656324	692084
17412	4656576	691814
17413	4656818	691543
17414	4657074	691274
17415	4657352	691008
17416	4657606	690738
17417	4657862	690469
17418	4658119	690200
17419	4658377	689931
17420	4658646	689664
17421	4658913	689397
17422	4659189	689131
17423	4659448	688862
17424	4659695	688592
17425	4659943	688321
17426	4660190	688051
17427	4660455	687783
17428	4660728	687516
17429	4660976	687246
17430	4661243	686979
17431	4661512	686712
17432	4661772	686443
17433	4662024	686173
17434	4662274	685903
17435	4662527	685634
17436	4662773	685363
17437	4663022	685093
17438	4663270	684823
17439	4663522	684553
17440	4663808	684289
17441	4664071	684021
17442	4664344	683754
17443	4664606	683486
17444	4664881	683219
17445	4665128	682949
17446	4665387	682680
17447	4665642	682411
17448	4665895	682142
17449	4666144	681872
17450	4666391	681601
17451	4666642	681331
17452	4666917	681065
17453	4667203	680800
17454	4667468	680533
17455	4667720	680263
17456	4667967	679993
17457	4668213	679722
17458	4668471	679453
17459	4668720	679183
17460	4668968	678913
17461	4669221	678644
17462	4669485	678376
17463	4669745	678107
17464	4670006	677839
17465	4670320	677578
17466	4670583	677310
17467	4670845	677042
17468	4671096	676772
17469	4671344	676502
17470	4671603	676234
17471	4671853	675964
17472	4672097	675693
17473	4672345	675423
17474	4672599	675153
17475	4672859	674885
17476	4673127	674618
17477	4673431	674355
17478	4673677	674085
17479	4673923	673815
17480	4674172	673544
17481	4674420	673274
17482	4674670	673004
17483	4674920	672735
17484	4675170	672465
17485	4675436	672197
17486	4675705	671930
17487	4675975	671663
17488	4676242	671395
17489	4676526	671130
17490	4676805	670865
17491	4677110	670603
17492	4677375	670335
17493	4677628	670066
17494	4677881	669796
17495	4678134	669527
17496	4678392	669258
17497	4678660	668991
17498	4678924	668723
17499	4679204	668457
17500	4679459	668188
17501	4679728	667921
17502	4680000	667654
17503	4680251	667385
17504	4680504	667115
17505	4680756	666846
17506	4681025	666578
17507	4681303	666313
17508	4681580	666046
17509	4681858	665781
17510	4682127	665514
17511	4682391	665246
17512	4682645	664976
17513	4682902	664708
17514	4683193	664443
17515	4683441	664173
17516	4683688	663903
17517	4683943	663634
17518	4684198	663365
17519	4684461	663097
17520	4684734	662830
17521	4684989	662561
17522	4685246	662292
17523	4685499	662023
17524	4685747	661753
17525	4685995	661483
17526	4686277	661217
17527	4686530	660948
17528	4686792	660680
17529	4687083	660416
17530	4687367	660151
17531	4687646	659885
17532	4687927	659619
17533	4688194	659352
17534	4688448	659083
17535	4688699	658813
17536	4688955	658544
17537	4689217	658276
17538	4689520	658014
17539	4689772	657744
17540	4690036	657476
17541	4690300	657208
17542	4690565	656941
17543	4690814	656671
17544	4691064	656401
17545	4691322	656132
17546	4691582	655864
17547	4691830	655594
17548	4692078	655324
17549	4692329	655054
17550	4692611	654789
17551	4692908	654525
17552	4693201	654262
17553	4693479	653996
17554	4693746	653728
17555	4694019	653462
17556	4694274	653193
17557	4694524	652923
17558	4694775	652653
17559	4695039	652385
17560	4695296	652117
17561	4695559	651849
17562	4695877	651588
17563	4696143	651321
17564	4696421	651055
17565	4696677	650786
17566	4696926	650516
17567	4697185	650247
17568	4697437	649978
17569	4697682	649707
17570	4697932	649438
17571	4698182	649168
17572	4698445	648900
17573	4698708	648632
17574	4699003	648368
17575	4699309	648106
17576	4699594	647841
17577	4699886	647577
17578	4700156	647310
17579	4700434	647045
17580	4700706	646778
17581	4700996	646514
17582	4701261	646246
17583	4701520	645977
17584	4701804	645712
17585	4702076	645445
17586	4702367	645181
17587	4702622	644912
17588	4702872	644642
17589	4703129	644374
17590	4703386	644105
17591	4703634	643835
17592	4703885	643565
17593	4704137	643296
17594	4704403	643028
17595	4704663	642760
17596	4704918	642491
17597	4705195	642225
17598	4705492	641961
17599	4705760	641694
17600	4706008	641424
17601	4706260	641155
17602	4706513	640885
17603	4706761	640615
17604	4707010	640345
17605	4707273	640077
17606	4707537	639810
17607	4707795	639541
17608	4708050	639272
17609	4708300	639002
17610	4708554	638733
17611	4708839	638468
17612	4709092	638199
17613	4709356	637931
17614	4709603	637661
17615	4709849	637391
17616	4710107	637122
17617	4710366	636853
17618	4710621	636584
17619	4710886	636317
17620	4711154	636049
17621	4711428	635783
17622	4711692	635515
17623	4711976	635250
17624	4712222	634980
17625	4712472	634710
17626	4712719	634440
17627	4712968	634170
17628	4713234	633903
17629	4713508	633636
17630	4713762	633367
17631	4714009	633097
17632	4714261	632828
17633	4714514	632558
17634	4714767	632289
17635	4715038	632022
17636	4715306	631755
17637	4715555	631485
17638	4715806	631215
17639	4716069	630948
17640	4716336	630680
17641	4716597	630412
17642	4716864	630145
17643	4717132	629877
17644	4717382	629608
17645	4717632	629338
17646	4717882	629068
17647	4718131	628799
17648	4718419	628534
17649	4718669	628264
17650	4718936	627997
17651	4719206	627730
17652	4719465	627461
17653	4719722	627193
17654	4719970	626923
17655	4720223	626654
17656	4720483	626385
17657	4720733	626116
17658	4720986	625846
17659	4721238	625577
17660	4721519	625311
17661	4721790	625045
17662	4722058	624777
17663	4722318	624509
17664	4722578	624241
17665	4722843	623973
17666	4723101	623704
17667	4723351	623435
17668	4723605	623166
17669	4723854	622896
17670	4724109	622627
17671	4724359	622357
17672	4724638	622092
17673	4724937	621828
17674	4725202	621561
17675	4725452	621291
17676	4725702	621022
17677	4725948	620751
17678	4726196	620482
17679	4726449	620212
17680	4726700	619943
17681	4726951	619673
17682	4727221	619406
17683	4727486	619139
17684	4727749	618871
17685	4728054	618608
17686	4728319	618341
17687	4728595	618075
17688	4728852	617806
17689	4729105	617537
17690	4729359	617268
17691	4729605	616998
17692	4729851	616727
17693	4730103	616458
17694	4730366	616190
17695	4730624	615922
17696	4730892	615654
17697	4731193	615391
17698	4731462	615124
17699	4731725	614856
17700	4731976	614587
17701	4732225	614317
17702	4732482	614049
17703	4732734	613779
17704	4732995	613511
17705	4733276	613246
17706	4733544	612978
17707	4733804	612710
17708	4734067	612442
17709	4734352	612177
17710	4734615	611909
17711	4734863	611640
17712	4735114	611370
17713	4735363	611100
17714	4735617	610831
17715	4735865	610562
17716	4736125	610293
17717	4736397	610027
17718	4736656	609758
17719	4736906	609489
17720	4737159	609219
17721	4737416	608951
17722	4737721	608688
17723	4737977	608420
17724	4738235	608151
17725	4738485	607881
17726	4738746	607613
17727	4739010	607346
17728	4739270	607077
17729	4739547	606811
17730	4739812	606544
17731	4740073	606276
17732	4740329	606007
17733	4740580	605737
17734	4740862	605472
17735	4741112	605202
17736	4741361	604933
17737	4741612	604663
17738	4741876	604396
17739	4742133	604127
17740	4742390	603858
17741	4742646	603590
17742	4742899	603320
17743	4743152	603051
17744	4743402	602782
17745	4743650	602512
17746	4743913	602244
17747	4744190	601978
17748	4744433	601708
17749	4744702	601441
17750	4744979	601175
17751	4745255	600908
17752	4745532	600642
17753	4745803	600375
17754	4746056	600106
17755	4746309	599837
17756	4746562	599568
17757	4746811	599298
17758	4747063	599029
17759	4747360	598766
17760	4747622	598498
17761	4747893	598231
17762	4748154	597963
17763	4748403	597693
17764	4748657	597424
17765	4748908	597155
17766	4749159	596886
17767	4749409	596616
17768	4749657	596346
17769	4749904	596076
17770	4750153	595807
17771	4750438	595542
17772	4750722	595277
17773	4751005	595011
17774	4751273	594744
17775	4751542	594477
17776	4751791	594207
17777	4752040	593938
17778	4752287	593668
17779	4752532	593398
17780	4752777	593128
17781	4753027	592858
17782	4753298	592592
17783	4753574	592325
17784	4753870	592062
17785	4754119	591792
17786	4754369	591523
17787	4754617	591253
17788	4754871	590984
17789	4755120	590714
17790	4755369	590445
17791	4755616	590175
17792	4755861	589905
17793	4756120	589637
17794	4756389	589370
17795	4756655	589102
17796	4756968	588840
17797	4757238	588574
17798	4757495	588305
17799	4757745	588035
17800	4757998	587766
17801	4758245	587497
17802	4758497	587227
17803	4758749	586958
17804	4759012	586690
17805	4759294	586425
17806	4759590	586161
17807	4759878	585897
17808	4760195	585635
17809	4760471	585369
17810	4760731	585101
17811	4760985	584832
17812	4761237	584563
17813	4761484	584293
17814	4761756	584026
17815	4762023	583759
17816	4762289	583492
17817	4762545	583223
17818	4762802	582954
17819	4763071	582687
17820	4763376	582425
17821	4763630	582156
17822	4763881	581886
17823	4764139	581618
17824	4764386	581348
17825	4764633	581078
17826	4764894	580810
17827	4765162	580543
17828	4765431	580276
17829	4765683	580007
17830	4765932	579737
17831	4766179	579468
17832	4766451	579201
17833	4766716	578933
17834	4766965	578664
17835	4767219	578395
17836	4767476	578127
17837	4767738	577859
17838	4768006	577591
17839	4768259	577322
17840	4768521	577054
17841	4768782	576786
17842	4769041	576518
17843	4769292	576249
17844	4769554	575981
17845	4769845	575717
17846	4770102	575448
17847	4770347	575178
17848	4770608	574910
17849	4770867	574642
17850	4771136	574375
17851	4771394	574106
17852	4771653	573838
17853	4771905	573569
17854	4772151	573299
17855	4772407	573031
17856	4772654	572761
17857	4772934	572495
17858	4773212	572229
17859	4773479	571962
17860	4773746	571695
17861	4774001	571426
17862	4774259	571157
17863	4774524	570890
17864	4774781	570621
17865	4775052	570354
17866	4775302	570085
17867	4775551	569816
17868	4775798	569546
17869	4776072	569279
17870	4776358	569015
17871	4776622	568747
17872	4776894	568480
17873	4777147	568211
17874	4777397	567942
17875	4777644	567672
17876	4777894	567403
17877	4778144	567134
17878	4778392	566864
17879	4778639	566594
17880	4778900	566326
17881	4779181	566061
17882	4779488	565798
17883	4779757	565531
17884	4780024	565264
17885	4780287	564996
17886	4780535	564727
17887	4780782	564457
17888	4781032	564188
17889	4781285	563919
17890	4781545	563650
17891	4781813	563383
17892	4782087	563117
17893	4782375	562852
17894	4782707	562592
17895	4783014	562330
17896	4783318	562067
17897	4783605	561802
17898	4783884	561536
17899	4784140	561267
17900	4784386	560998
17901	4784642	560729
17902	4784912	560462
17903	4785181	560195
17904	4785455	559929
17905	4785737	559663
17906	4786022	559398
17907	4786269	559128
17908	4786524	558859
17909	4786774	558590
17910	4787029	558321
17911	4787279	558052
17912	4787530	557783
17913	4787788	557515
17914	4788053	557247
17915	4788328	556981
17916	4788582	556712
17917	4788836	556443
17918	4789127	556179
17919	4789375	555909
17920	4789623	555640
17921	4789872	555370
17922	4790125	555101
17923	4790398	554835
17924	4790664	554567
17925	4790935	554301
17926	4791205	554034
17927	4791468	553766
17928	4791739	553499
17929	4791986	553229
17930	4792269	552964
17931	4792521	552695
17932	4792768	552425
17933	4793021	552156
17934	4793270	551887
17935	4793529	551619
17936	4793787	551351
17937	4794060	551084
17938	4794307	550814
17939	4794554	550545
17940	4794811	550276
17941	4795060	550007
17942	4795320	549739
17943	4795608	549474
17944	4795856	549205
17945	4796111	548936
17946	4796368	548668
17947	4796641	548401
17948	4796952	548139
17949	4797235	547873
17950	4797510	547607
17951	4797763	547338
17952	4798018	547069
17953	4798266	546800
17954	4798527	546532
17955	4798805	546266
17956	4799054	545997
17957	4799323	545729
17958	4799589	545462
17959	4799847	545194
17960	4800094	544924
17961	4800343	544655
17962	4800588	544385
17963	4800854	544118
17964	4801116	543850
17965	4801363	543580
17966	4801613	543311
17967	4801934	543050
17968	4802201	542783
17969	4802470	542516
17970	4802738	542248
17971	4803002	541981
17972	4803274	541714
17973	4803522	541445
17974	4803774	541176
17975	4804038	540908
17976	4804286	540639
17977	4804534	540369
17978	4804783	540100
17979	4805081	539836
17980	4805348	539569
17981	4805622	539302
17982	4805878	539034
17983	4806133	538765
17984	4806377	538496
17985	4806630	538227
17986	4806887	537958
17987	4807150	537691
17988	4807401	537421
17989	4807652	537152
17990	4807912	536884
17991	4808191	536618
17992	4808481	536354
17993	4808754	536087
17994	4809031	535821
17995	4809293	535553
17996	4809545	535284
17997	4809793	535015
17998	4810046	534746
17999	4810305	534478
18000	4810551	534208
18001	4810819	533941
18002	4811084	533674
18003	4811358	533407
18004	4811642	533142
18005	4811890	532872
18006	4812140	532603
18007	4812397	532335
18008	4812647	532066
18009	4812903	531797
18010	4813166	531530
18011	4813420	531261
18012	4813683	530993
18013	4813945	530725
18014	4814223	530459
18015	4814491	530192
18016	4814799	529929
18017	4815049	529660
18018	4815317	529393
18019	4815565	529124
18020	4815815	528855
18021	4816064	528585
18022	4816316	528316
18023	4816586	528050
18024	4816849	527782
18025	4817120	527515
18026	4817371	527246
18027	4817623	526977
18028	4817902	526711
18029	4818156	526443
18030	4818407	526174
18031	4818657	525904
18032	4818914	525636
18033	4819194	525370
18034	4819519	525109
18035	4819810	524845
18036	4820099	524580
18037	4820402	524317
18038	4820667	524049
18039	4820922	523780
18040	4821210	523515
18041	4821459	523246
18042	4821719	522978
18043	4821963	522708
18044	4822224	522441
18045	4822505	522175
18046	4822777	521908
18047	4823035	521640
18048	4823295	521372
18049	4823544	521103
18050	4823791	520833
18051	4824037	520564
18052	4824328	520299
18053	4824581	520030
18054	4824835	519762
18055	4825089	519493
18056	4825360	519226
18057	4825634	518960
18058	4825922	518695
18059	4826188	518427
18060	4826455	518160
18061	4826706	517891
18062	4826955	517622
18063	4827208	517353
18064	4827480	517086
18065	4827737	516818
18066	4827993	516550
18067	4828255	516282
18068	4828518	516014
18069	4828782	515747
18070	4829043	515479
18071	4829307	515211
18072	4829562	514943
18073	4829817	514674
18074	4830071	514405
18075	4830322	514137
18076	4830585	513869
18077	4830877	513604
18078	4831143	513337
18079	4831415	513070
18080	4831700	512805
18081	4831973	512538
18082	4832237	512271
18083	4832487	512002
18084	4832735	511732
18085	4832983	511463
18086	4833236	511194
18087	4833482	510925
18088	4833736	510656
18089	4834045	510393
18090	4834312	510126
18091	4834564	509857
18092	4834819	509589
18093	4835080	509321
18094	4835331	509052
18095	4835576	508783
18096	4835823	508513
18097	4836075	508244
18098	4836330	507976
18099	4836578	507707
18100	4836851	507440
18101	4837159	507177
18102	4837459	506913
18103	4837736	506647
18104	4838007	506380
18105	4838258	506111
18106	4838513	505843
18107	4838763	505574
18108	4839018	505305
18109	4839275	505037
18110	4839543	504770
18111	4839811	504503
18112	4840076	504235
18113	4840361	503970
18114	4840615	503701
18115	4840879	503434
18116	4841144	503166
18117	4841395	502898
18118	4841649	502629
18119	4841914	502361
18120	4842161	502092
18121	4842411	501823
18122	4842674	501556
18123	4842945	501289
18124	4843239	501024
18125	4843549	500761
18126	4843821	500495
18127	4844085	500227
18128	4844341	499959
18129	4844593	499690
18130	4844846	499421
18131	4845099	499153
18132	4845374	498886
18133	4845646	498620
18134	4845907	498352
18135	4846160	498083
18136	4846416	497815
18137	4846699	497549
18138	4846969	497282
18139	4847237	497015
18140	4847490	496746
18141	4847745	496478
18142	4847997	496209
18143	4848249	495940
18144	4848524	495674
